period,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries,n_test_seasons,persistence_WIS,relative_WIS_vs_persistence,WIS_reduction_vs_persistence_pct
post_covid_2023_2026,0,seasonal_naive,1,0.6659828638917015,1.0254466206068933,1.4110229962213028,0.39182500066603315,0.46642995539467064,0.41675593570192876,0.6815447183478542,0.9329443785018698,0.8981926723643303,2.8258065939305212,5.836835159398301,499.0,3,4,0.19790722877319114,3.365126519228572,-236.51265192285723
post_covid_2023_2026,0,seasonal_naive,2,0.6697979824118018,1.02960327885678,1.4178690592929433,0.36745893300882654,0.4637689710575812,0.4155766852195424,0.6764484325198611,0.9320155241583813,0.885443768490742,2.8135411023964743,5.841428936910309,499.0,3,4,0.3326065607660787,2.0137846375281483,-101.37846375281482
post_covid_2023_2026,0,seasonal_naive,3,0.674376019426382,1.0325417690140768,1.423017288240789,0.35150545803275673,0.46166988358376887,0.4150176834977499,0.6747954887489772,0.9292960177511672,0.8856585074678146,2.8072260443242967,5.847586796605661,499.0,3,4,0.43994479337872766,1.5328650993849668,-53.286509938496685
post_covid_2023_2026,0,seasonal_naive,4,0.6852337492055084,1.0434574953728493,1.4431563197882304,0.3386498859987314,0.4537401992813479,0.41369215670457904,0.6695782219850543,0.9300988866206258,0.8754960727823637,2.7997427016160437,5.8568791470182475,499.0,3,4,0.5351663457468475,1.2804126317943918,-28.04126317943918
post_covid_2023_2026,1,bioepi_safe_lstm_common_scale,1,0.2464535181549372,0.4147853967784186,0.6721030804534687,0.8822399874921709,0.8144902300762901,0.6008368325441497,0.803664492688883,0.9232332707942463,0.569873241655555,1.003085333953656,2.0309386110475414,196.0,3,2,0.3395067610706921,0.725916377564041,27.408362243595896
post_covid_2023_2026,1,bioepi_safe_lstm_common_scale,2,0.31740900265402683,0.541342755304035,0.8531631779336118,0.803932786949613,0.6717889792857462,0.4938888888888889,0.771904761904762,0.9415873015873015,0.7355267860420089,1.268843982947214,2.6861638231866642,196.0,3,2,0.43850538452765725,0.7238428850672581,27.615711493274187
post_covid_2023_2026,1,bioepi_safe_lstm_common_scale,3,0.36617021073085504,0.6294787340189781,0.980187329841379,0.7706655819663107,0.6852553236204705,0.5455086359309126,0.7407945736434108,0.9357235142118863,0.8048750101140484,1.4302837042992316,3.344068252239879,196.0,3,2,0.5169018695688172,0.7083940536649681,29.16059463350319
post_covid_2023_2026,1,bioepi_safe_lstm_common_scale,4,0.41186769268065576,0.7120737585502738,1.0780801632742734,0.6913764151363214,0.5600765173377972,0.5179512516469038,0.7315546772068511,0.9548748353096178,1.0117513227523152,1.5170593387421458,4.287068679162546,196.0,3,2,0.5825126280940675,0.7070536720006437,29.294632799935627
post_covid_2023_2026,1,bioepi_sgq_lstm_full_raw,1,0.2592462097400068,0.4161302617543063,0.6680334657693486,0.8637503755401897,0.7927326953864351,0.4093406593406594,0.6877289377289376,0.8843026891807378,0.4238239069950734,0.8669061771307845,1.5449700344243515,196.0,3,2,0.3395067610706921,0.7635966038568125,23.64033961431875
post_covid_2023_2026,1,bioepi_sgq_lstm_full_raw,2,0.32880896235091167,0.540888306248366,0.8608637355414247,0.7701271201399384,0.6826132230474684,0.41944444444444445,0.7147619047619047,0.8979365079365079,0.5347341752916391,1.1883634041881723,2.0058671772626666,196.0,3,2,0.43850538452765725,0.7498401934222387,25.015980657776126
post_covid_2023_2026,1,bioepi_sgq_lstm_full_raw,3,0.37086780682179005,0.5903963627699504,0.954186923133189,0.7202354169346985,0.6205859388125784,0.41819665442676457,0.7126427988576092,0.9140826873385013,0.6561169252275102,1.232370203435176,2.935722995912504,196.0,3,2,0.5169018695688172,0.7174820379952503,28.251796200474967
post_covid_2023_2026,1,bioepi_sgq_lstm_full_raw,4,0.42915476290848703,0.6739560855446722,1.0665782111573432,0.6404892442981248,0.5951287191969307,0.46080368906455865,0.7053689064558629,0.962121212121212,0.7405126504625376,1.3957485687803706,4.468504238957847,196.0,3,2,0.5825126280940675,0.7367304024165888,26.32695975834112
post_covid_2023_2026,1,bioepi_sgq_lstm_no_digital,1,0.2594471584473999,0.43557379229768944,0.6915890790118363,0.8717110563091371,0.7641122057487774,0.6226882873224336,0.8124199648589893,0.8907129455909945,0.6581061927172902,1.0740452253062898,1.6363684311453646,196.0,3,2,0.3395067610706921,0.7641884881149033,23.581151188509676
post_covid_2023_2026,1,bioepi_sgq_lstm_no_digital,2,0.3307708769022402,0.5621206145962931,0.877127499834034,0.790193379697981,0.6100347388444829,0.5352380952380953,0.7931746031746032,0.9177777777777778,0.8324229645857629,1.3153879732243334,2.39374215802307,196.0,3,2,0.43850538452765725,0.7543142879728492,24.568571202715084
post_covid_2023_2026,1,bioepi_sgq_lstm_no_digital,3,0.3872508566499855,0.6844449215951481,1.030644989724398,0.746263015372978,0.5937479077377398,0.5781228750169999,0.7655038759689923,0.9434754521963824,0.891074889628776,1.4961594021545679,3.2680335978308555,196.0,3,2,0.5169018695688172,0.7491767382714587,25.08232617285413
post_covid_2023_2026,1,bioepi_sgq_lstm_no_digital,4,0.432052589141171,0.76039921962122,1.1288192907133234,0.6730368326424383,0.5475926532870768,0.5385741472697995,0.7384716732542819,0.9624505928853755,1.0833015431567636,1.543451241666034,4.37009660500738,196.0,3,2,0.5825126280940675,0.7417051035525374,25.82948964474626
post_covid_2023_2026,1,gb_full_raw,1,0.3131690031235643,0.43339976787149087,0.7355407205230131,0.8232989755669647,0.7903312182309148,0.44319366270585786,0.6399609875219631,0.8801110813305936,0.23948485528265198,0.5893683831709728,2.482327018059055,196.0,3,2,0.3395067610706921,0.9224234655472922,7.757653445270785
post_covid_2023_2026,1,gb_full_raw,2,0.3741719351877981,0.5273206976281716,0.85585532044585,0.7515382947747901,0.7147674393554367,0.42007936507936505,0.6486507936507937,0.8629365079365079,0.32695161806245193,0.7251097432378386,3.057093960001841,196.0,3,2,0.43850538452765725,0.8532892602695019,14.671073973049808
post_covid_2023_2026,1,gb_full_raw,3,0.4003245307875827,0.5790074387750085,0.9071510228810927,0.7033710943471152,0.70271182408118,0.44554943560451515,0.7071688426492587,0.872484020127839,0.38172317165431985,1.014160923141208,3.5243395221217853,196.0,3,2,0.5169018695688172,0.7744691098167635,22.553089018323647
post_covid_2023_2026,1,gb_full_raw,4,0.42828315846587656,0.6622113281507611,0.953836409319733,0.6691303982212654,0.7054750048689881,0.5318767383984775,0.6850204948031036,0.8837468891816718,0.7100266237550604,1.2580185494710252,3.8654778589836956,196.0,3,2,0.5825126280940675,0.735234118215056,26.4765881784944
post_covid_2023_2026,1,persistence,1,0.3395067610706921,0.5094625313626815,0.8064739972329135,0.7934544867638097,0.794624714397694,0.37545787545787546,0.6714687751273117,0.9475416182733255,0.2735753530583195,0.938539385056537,4.055951306949182,196.0,3,2,0.3395067610706921,1.0,0.0
post_covid_2023_2026,1,persistence,2,0.43850538452765725,0.6570294979983972,1.0462032629188764,0.659659474308092,0.681954991708694,0.41460317460317464,0.6632539682539683,0.9603174603174603,0.37501391887888375,1.105079141998074,4.884713038495662,196.0,3,2,0.43850538452765725,1.0,0.0
post_covid_2023_2026,1,persistence,3,0.5169018695688172,0.7856225050556581,1.2101539597771371,0.5670835077178498,0.6437178452564286,0.3820124439004488,0.6589742282061744,0.9651162790697674,0.4222275371588619,1.3331147532202758,5.190847268577246,196.0,3,2,0.5169018695688172,1.0,0.0
post_covid_2023_2026,1,persistence,4,0.5825126280940675,0.8831269590003409,1.3518675513193246,0.45584883897610046,0.5888933599533699,0.3849363197189284,0.6499597423510467,0.9510869565217391,0.5281947834283648,1.4724277588628982,5.513196339054186,196.0,3,2,0.5825126280940675,1.0,0.0
post_covid_2023_2026,1,ridge_global_open,1,0.3771230751666154,0.6186221968899305,0.91510041306393,0.8080208361094523,0.6717151833138968,0.4697653295214271,0.7152014652014652,0.8801110813305936,0.7707380165083838,1.270654848016325,2.9835047519558295,196.0,3,2,0.3395067610706921,1.1107969513693745,-11.07969513693745
post_covid_2023_2026,1,ridge_global_open,2,0.5102921385770827,0.8355990862916188,1.1560944182567827,0.7120365380598853,0.5808487280783584,0.47547619047619044,0.6112698412698413,0.8692063492063492,1.054970743884201,1.4405823319390842,4.221666820168379,196.0,3,2,0.43850538452765725,1.1637078051544376,-16.370780515443762
post_covid_2023_2026,1,ridge_global_open,3,0.5679289408309319,0.9460377777036917,1.2319338706415912,0.6642031698040823,0.5225821667596183,0.47472120223038217,0.6159730722154223,0.8133244934040528,1.196188782082117,1.6426574265827485,4.326775572652353,196.0,3,2,0.5169018695688172,1.0987171342689859,-9.871713426898587
post_covid_2023_2026,1,ridge_global_open,4,0.563588384085455,0.9686587841296307,1.2241008228263672,0.6141222960069704,0.5090163843729486,0.4782974674279022,0.605475040257649,0.8201032059727712,1.3039727741294003,1.7653046194463224,4.335761434657845,196.0,3,2,0.5825126280940675,0.9675127317487845,3.2487268251215506
post_covid_2023_2026,1,ridge_google_wiki,1,0.36095315610296247,0.5951688392239564,0.8979315397980189,0.8059005367832969,0.6724257960976803,0.47555019506239016,0.7727374251764495,0.900436284582626,0.7679267475750269,1.2704371360232192,3.072369660178152,196.0,3,2,0.3395067610706921,1.063169272283814,-6.316927228381397
post_covid_2023_2026,1,ridge_google_wiki,2,0.4524927223151036,0.7539998672825671,1.0773274306734073,0.7105497095168976,0.5804359804931775,0.5086507936507937,0.6628571428571428,0.8850793650793651,1.0494457811781068,1.4464038257192573,4.281005598571442,196.0,3,2,0.43850538452765725,1.031897756061794,-3.1897756061793903
post_covid_2023_2026,1,ridge_google_wiki,3,0.47281081519554324,0.820848950783072,1.1075523092835369,0.6644756796749688,0.5224292290333743,0.5079899360805114,0.6663606691146471,0.8830919352645178,1.1796998505108616,1.6440466249144217,4.39581438078777,196.0,3,2,0.5169018695688172,0.9147013060524364,8.529869394756362
post_covid_2023_2026,1,ridge_google_wiki,4,0.4758985880585464,0.8583410933946528,1.1078203485941318,0.6141990483367967,0.5061313663463735,0.5186466110379154,0.639565949348558,0.8882850241545893,1.3205538226233184,1.7723218765949011,4.369837842317199,196.0,3,2,0.5825126280940675,0.8169755728998472,18.302442710015278
post_covid_2023_2026,1,ridge_no_digital,1,0.31570848465334317,0.5232359654223071,0.7721865469546096,0.8294643738910644,0.7212187683566408,0.4626180053009321,0.7509678668215254,0.9147830489293903,0.6543494022067948,1.1647759377960119,3.748173597432862,196.0,3,2,0.3395067610706921,0.9299033800025159,7.009661999748406
post_covid_2023_2026,1,ridge_no_digital,2,0.39049588552297115,0.6617316266946699,0.9486969212587062,0.7169825305811653,0.6107377442348483,0.5040476190476191,0.7062698412698413,0.9040476190476191,0.9169326465955345,1.4413043324781267,4.347445666326405,196.0,3,2,0.43850538452765725,0.8905155998109344,10.948440018906558
post_covid_2023_2026,1,ridge_no_digital,3,0.4349629075834995,0.7645860495330505,1.0252896815909327,0.6662548315174305,0.5706961348466267,0.4883890928872569,0.6834795321637427,0.8988083095335236,1.1146471183430182,1.6256236499429395,4.386673434801676,196.0,3,2,0.5169018695688172,0.841480623674918,15.851937632508195
post_covid_2023_2026,1,ridge_no_digital,4,0.4466757386601654,0.811857495431858,1.05924746357643,0.6202210435708192,0.5613869554314296,0.5209888742497438,0.667307129263651,0.9267676767676768,1.2649045878048313,1.7696982401654653,4.401562771655182,196.0,3,2,0.5825126280940675,0.7668086786747457,23.319132132525432
post_covid_2023_2026,1,ridge_raw_cn_search,1,0.28818054365657964,0.45437924362369947,0.7198039766317009,0.8582126699696535,0.7196305241683838,0.4715223800589654,0.7513550135501355,0.9670478572917597,0.521799845305605,0.9891577370445463,4.235279768044626,196.0,3,2,0.3395067610706921,0.8488212215502084,15.117877844979155
post_covid_2023_2026,1,ridge_raw_cn_search,2,0.35162318469158566,0.5705254968564856,0.8697231610007957,0.7698772750711794,0.6325562435793873,0.5270634920634921,0.7221428571428571,0.9524603174603175,0.7802406147221168,1.2149777613408221,4.157346575983526,196.0,3,2,0.43850538452765725,0.8018674276265545,19.81325723734455
post_covid_2023_2026,1,ridge_raw_cn_search,3,0.3955664538238388,0.674182219768409,0.9390421380896469,0.7255550222548365,0.5827358231669594,0.5212328301373589,0.7116313069495445,0.9230841153270773,0.9874418444604215,1.4405073626767055,4.093172946040869,196.0,3,2,0.5169018695688172,0.7652641189976881,23.47358810023119
post_covid_2023_2026,1,ridge_raw_cn_search,4,0.41309435644050047,0.7249610078536243,0.9803933882047421,0.6584810204831026,0.578316853813531,0.5643390425999121,0.699293661250183,0.9642255892255892,1.1912070573117275,1.679359431182581,4.22294631662034,196.0,3,2,0.5825126280940675,0.7091594868803285,29.08405131196715
post_covid_2023_2026,1,ridge_social_raw,1,0.3570811704711839,0.5901278428456478,0.8266532702041927,0.8446035698562983,0.7170979990026826,0.37993984335447745,0.6340495547812621,0.9749843652282677,0.6248625042194575,1.1710314936168926,4.645981152090347,196.0,3,2,0.3395067610706921,1.0517645343646997,-5.176453436469974
post_covid_2023_2026,1,ridge_social_raw,2,0.4710096865107946,0.7928839251050244,1.0600505497240071,0.7530379876250342,0.6433779253549767,0.4288095238095238,0.5865079365079365,0.9131746031746032,0.8757985867115915,1.3624206397167988,4.731593069811637,196.0,3,2,0.43850538452765725,1.0741252060522584,-7.412520605225836
post_covid_2023_2026,1,ridge_social_raw,3,0.5685567569121711,0.9630982400165546,1.2057129186499236,0.7012690500974258,0.5753550893761011,0.4324680402556779,0.5639279885760914,0.785172718618251,1.1443630733313952,1.5901244874760103,4.254453580862783,196.0,3,2,0.5169018695688172,1.0999317092554584,-9.993170925545837
post_covid_2023_2026,1,ridge_social_raw,4,0.5828961621341476,1.01641015565816,1.2501621708277157,0.6403867643427714,0.5518544286178443,0.45800395256917,0.5695725369638414,0.8197738252086078,1.3436575232274832,1.8483591709115033,4.412229832689824,196.0,3,2,0.5825126280940675,1.0006584132627907,-0.06584132627907024
post_covid_2023_2026,1,seasonal_naive,1,0.4768177514004291,0.7908363897929678,1.146174469596645,0.5770924374251933,0.7250502399820266,0.5812859227493373,0.8947779862414009,0.9790494058786742,1.254321200837306,3.8214602966306295,5.867758885946512,196.0,3,2,0.3395067610706921,1.4044425798670503,-40.44425798670503
post_covid_2023_2026,1,seasonal_naive,2,0.4663571010233529,0.7613021743198672,1.1079452714256317,0.5920666913034638,0.7171391265926896,0.5906349206349206,0.8952380952380953,0.9787301587301588,1.2469453793809187,3.8221535708667975,5.856924052888005,196.0,3,2,0.43850538452765725,1.0635151071763842,-6.35151071763842
post_covid_2023_2026,1,seasonal_naive,3,0.4609670391863659,0.7467050795157125,1.090316303652123,0.6197411389826083,0.7210864717974522,0.5951397388820889,0.8955103359173128,0.978359173126615,1.234336083663287,3.8204454439806503,5.847449350564497,196.0,3,2,0.5169018695688172,0.8917882993359835,10.821170066401653
post_covid_2023_2026,1,seasonal_naive,4,0.4606690092445965,0.74564874068747,1.0937349581333835,0.6187807959325532,0.7311099032210762,0.6098301859171424,0.8955862977602108,0.9779314888010541,1.2306116841808006,3.814203397171601,5.830282664673663,196.0,3,2,0.5825126280940675,0.7908309400121795,20.916905998782052
post_covid_2023_2026,2,bioepi_safe_lstm_common_scale,1,0.31372608837770677,0.5341418337843131,0.8486936241568218,0.7615577347361477,0.7152363092212023,0.5547887072277317,0.7597680097680097,0.935428392745466,0.7604749656180969,1.3030443205173414,2.54302081532321,196.0,3,2,0.46643383945933486,0.6726057627837664,32.73942372162336
post_covid_2023_2026,2,bioepi_safe_lstm_common_scale,2,0.37883147143817886,0.6374898977992045,0.9812405005102737,0.7084169804793906,0.6754058207873178,0.5838095238095238,0.7556349206349205,0.9349206349206348,0.9867457775200016,1.5083958129421993,3.206059899731246,196.0,3,2,0.5529100816373689,0.6851592763805652,31.484072361943483
post_covid_2023_2026,2,bioepi_safe_lstm_common_scale,3,0.4122956754600116,0.7331088283174511,1.0864754135463826,0.6718368414527364,0.6441849869128803,0.5438936488508092,0.7677648578811369,0.9465439276485789,0.995943638730331,1.6704781855482844,3.6730371493983878,196.0,3,2,0.6060270812377481,0.6803254973654643,31.967450263453568
post_covid_2023_2026,2,bioepi_safe_lstm_common_scale,4,0.44829075954232617,0.7998535445882266,1.155770898081567,0.6104692544007656,0.5750771692312934,0.5636802810715854,0.7277667984189723,0.9586627140974967,1.1993582743165265,1.6946109048499816,4.497036556800913,196.0,3,2,0.6553341416918822,0.6840644047401068,31.593559525989324
post_covid_2023_2026,2,bioepi_sgq_lstm_full_raw,1,0.3415554678031319,0.5830915800337513,0.8865986309610512,0.7425145659962219,0.6839854812048021,0.45628964531403554,0.7467539235831918,0.870581315703267,0.7263447348530326,1.1920439632876674,2.038137197080013,196.0,3,2,0.46643383945933486,0.7322699146336482,26.773008536635178
post_covid_2023_2026,2,bioepi_sgq_lstm_full_raw,2,0.39981221583731674,0.6831034806095144,1.0225693897615897,0.679003040580819,0.6388407052478713,0.48833333333333334,0.7662698412698412,0.8511904761904762,0.8259419046592501,1.456381941002191,2.267678771260614,196.0,3,2,0.5529100816373689,0.7231053097337755,27.689469026622447
post_covid_2023_2026,2,bioepi_sgq_lstm_full_raw,3,0.42491067764734963,0.7345851613898687,1.1001827274624143,0.6361723349626006,0.585133622422605,0.49732252141982863,0.7526944784441724,0.9338960288317693,1.100506725477195,1.5352648008095606,3.3470518434779404,196.0,3,2,0.6060270812377481,0.7011414024262962,29.88585975737038
post_covid_2023_2026,2,bioepi_sgq_lstm_full_raw,4,0.4676582590358254,0.7866079666756031,1.1687510373549492,0.5765629290982189,0.5665695571774103,0.48742863416776455,0.7399172888303323,0.9528619528619529,1.1154807728605494,1.6754187616235212,4.606814792235473,196.0,3,2,0.6553341416918822,0.7136180297709925,28.638197022900748
post_covid_2023_2026,2,bioepi_sgq_lstm_no_digital,1,0.3373548579068193,0.5680625675937337,0.8844640609319229,0.7428920578376385,0.6660484671249383,0.5785535602608773,0.7719631317192293,0.8947779862414009,0.8205493534657101,1.3603633915146354,2.1276618919937333,196.0,3,2,0.46643383945933486,0.7232641145802435,27.673588541975647
post_covid_2023_2026,2,bioepi_sgq_lstm_no_digital,2,0.3986670749784804,0.6620866978752268,1.013134981047744,0.6826374817721184,0.6217667491159921,0.6292857142857143,0.7754761904761905,0.9031746031746032,1.083811302416439,1.591961439181983,2.854476862644884,196.0,3,2,0.5529100816373689,0.7210341938383208,27.89658061616792
post_covid_2023_2026,2,bioepi_sgq_lstm_no_digital,3,0.4251044310221787,0.7646276550430544,1.12517911338033,0.6508190168897765,0.6074778628824238,0.530812253501972,0.775516795865633,0.954295865633075,1.0214519660938333,1.748817497160686,3.5361119607749463,196.0,3,2,0.6060270812377481,0.7014611131798707,29.85388868201293
post_covid_2023_2026,2,bioepi_sgq_lstm_no_digital,4,0.4607438277921621,0.8196702594343681,1.1910812058739495,0.5956193083524878,0.5484650605495642,0.5457290294246816,0.7429183135704874,0.9662384716732543,1.2198516412255092,1.7061477786925572,4.585696712170231,196.0,3,2,0.6553341416918822,0.7030670286804461,29.693297131955386
post_covid_2023_2026,2,gb_full_raw,1,0.32943256916989344,0.462627007367492,0.773428478669977,0.8133985987265396,0.8020042918654116,0.4714553738943983,0.6602861907739956,0.9066529676285774,0.3504482738841541,0.7353566426161375,2.930380429228459,196.0,3,2,0.46643383945933486,0.7062793075900197,29.372069240998034
post_covid_2023_2026,2,gb_full_raw,2,0.39089463934959007,0.5615729535170709,0.8839223252398022,0.7273087996119171,0.7212218387547753,0.45428571428571435,0.6515873015873016,0.8535714285714286,0.3900888729389278,0.7749784430601053,3.393525307740285,196.0,3,2,0.5529100816373689,0.7069768707996934,29.30231292003066
post_covid_2023_2026,2,gb_full_raw,3,0.4274677550131855,0.6151285568598052,0.9442766107339295,0.6914151511247996,0.6896305219738931,0.491687066503468,0.6692166462668299,0.8655395756833945,0.485605669661125,0.9528684774061112,3.7122439907364204,196.0,3,2,0.6060270812377481,0.7053608134806889,29.46391865193111
post_covid_2023_2026,2,gb_full_raw,4,0.45681382379413976,0.6943699140505365,1.0041113321798905,0.6637252386638196,0.6587523651775257,0.5522617479139218,0.6974088713219148,0.8413848631239936,0.75369563429091,1.2846733107430148,3.687046316759781,196.0,3,2,0.6553341416918822,0.6970700818589725,30.292991814102756
post_covid_2023_2026,2,persistence,1,0.46643383945933486,0.6957364701075969,1.1081773871158647,0.5882310449434766,0.6957734779423843,0.40434497751570925,0.6472721045891777,0.9434765776229191,0.37393851089227415,1.1159071986628961,4.906750166057715,196.0,3,2,0.46643383945933486,1.0,0.0
post_covid_2023_2026,2,persistence,2,0.5529100816373689,0.8368775919878542,1.2931245255175494,0.45348604829284317,0.6389439009622607,0.37142857142857144,0.6296825396825397,0.9476190476190477,0.42215406005181877,1.3379178093158302,5.214533204335903,196.0,3,2,0.5529100816373689,1.0,0.0
post_covid_2023_2026,2,persistence,3,0.6060270812377481,0.9168469328508357,1.4132701444191325,0.3653080555562664,0.5786498703140607,0.37382700938392494,0.6267339861281109,0.9416479668162655,0.5280391403474166,1.4767844045752065,5.536120299851298,196.0,3,2,0.6060270812377481,1.0,0.0
post_covid_2023_2026,2,persistence,4,0.6553341416918822,1.005235463122494,1.5200655895354351,0.27359690822195226,0.4945613305980409,0.32564778216952134,0.6537476211389255,0.9345813204508856,0.580185112899248,1.6717609303168748,5.7114448353100045,196.0,3,2,0.6553341416918822,1.0,0.0
post_covid_2023_2026,2,ridge_global_open,1,0.427318027142138,0.6988763395092229,1.0347996174561345,0.7657188478197945,0.6358927369339976,0.4712915810476786,0.6650882992346406,0.876046040680187,0.8564688837916418,1.2917623931965159,3.1138260782237315,196.0,3,2,0.46643383945933486,0.9161385624110424,8.38614375889576
post_covid_2023_2026,2,ridge_global_open,2,0.534029926134786,0.8747571402356636,1.2097518706552788,0.6912403574999125,0.5791839577972073,0.4715079365079365,0.6058730158730158,0.8608730158730159,1.063467033283904,1.4808740165392562,4.23834065092903,196.0,3,2,0.5529100816373689,0.9658531176594359,3.4146882340564066
post_covid_2023_2026,2,ridge_global_open,3,0.5793011677214858,0.9653281698568272,1.267811359860614,0.6508005549584749,0.5372316788143948,0.461265809873521,0.6157605739154087,0.8053600571195431,1.1936721124380347,1.6320871441234255,4.371239459682836,196.0,3,2,0.6060270812377481,0.9558998032535487,4.4100196746451275
post_covid_2023_2026,2,ridge_global_open,4,0.5767470760691205,0.9868210793148625,1.2595674903155079,0.6107942134952545,0.5072196277208915,0.46356682769726243,0.5965451617625531,0.794008929878495,1.3273763627018182,1.8038078144833813,4.289232829097051,196.0,3,2,0.6553341416918822,0.8800809226574511,11.991907734254891
post_covid_2023_2026,2,ridge_google_wiki,1,0.4165868249854458,0.6806268840239581,1.025291416338228,0.7631661158422304,0.633871136131909,0.4712915810476786,0.7080839214985556,0.8882411626314065,0.8509797307336652,1.2909419632980565,3.1188842273055664,196.0,3,2,0.46643383945933486,0.8931316507145599,10.686834928544009
post_covid_2023_2026,2,ridge_google_wiki,2,0.4805811006796086,0.8009208323471461,1.137845805849406,0.6896302782392598,0.5773936881311578,0.4794444444444445,0.6561904761904761,0.8846825396825397,1.057026191176594,1.4834382142152338,4.29170168650372,196.0,3,2,0.5529100816373689,0.8691849120501335,13.081508794986652
post_covid_2023_2026,2,ridge_google_wiki,3,0.48858961603382073,0.8437239863067728,1.147082281775826,0.6511315289175906,0.5333999628390994,0.48759009927920577,0.6653406772745818,0.8820719434244526,1.1947814678299242,1.6404716479856507,4.446488513115297,196.0,3,2,0.6060270812377481,0.8062174631469052,19.378253685309478
post_covid_2023_2026,2,ridge_google_wiki,4,0.4916880389661273,0.8794866187134344,1.1469779953660468,0.6117119097103889,0.5021035018514795,0.5114917288830333,0.634423949641341,0.865978626848192,1.3172605327087223,1.8143794630764887,4.319535307486631,196.0,3,2,0.6553341416918822,0.7502860108840533,24.971398911594665
post_covid_2023_2026,2,ridge_no_digital,1,0.40023759258259023,0.6563856032490585,0.9570886819648977,0.7001689062399089,0.653544601165362,0.4649632210607821,0.6936254802108461,0.8907799517555616,0.7948368780122282,1.2916837780368022,4.241407780276925,196.0,3,2,0.46643383945933486,0.8580800935166373,14.191990648336272
post_covid_2023_2026,2,ridge_no_digital,2,0.4465767523609337,0.7582421100310516,1.0425489435352995,0.6209390931600699,0.5844112625138606,0.47341269841269845,0.6683333333333333,0.8754761904761904,0.9986717437152377,1.5344393305027895,4.353867682782665,196.0,3,2,0.5529100816373689,0.8076842278557422,19.231577214425776
post_covid_2023_2026,2,ridge_no_digital,3,0.44684840918274477,0.7860706306747934,1.0524882942076823,0.6118545740009922,0.5658652723471914,0.5167618659050728,0.6822385420916633,0.9057527539779682,1.1626483818017945,1.6991466334251968,4.427964301136197,196.0,3,2,0.6060270812377481,0.7373406618564021,26.265933814359787
post_covid_2023_2026,2,ridge_no_digital,4,0.44783270326742475,0.8194893825505646,1.0642781929564726,0.6026715298618791,0.569595842180704,0.5044832381788904,0.7099985360854926,0.9212048016395843,1.2672094803972953,1.868892515364446,4.344335931650673,196.0,3,2,0.6553341416918822,0.6833654387535051,31.663456124649493
post_covid_2023_2026,2,ridge_raw_cn_search,1,0.3461532652213821,0.5391615873932174,0.8610522719578326,0.7763345334632069,0.6892074444106857,0.4578010065814944,0.7019491348759641,0.9711128979421663,0.5575066801561974,1.024991867917925,4.888564405697655,196.0,3,2,0.46643383945933486,0.7421272556524297,25.787274434757034
post_covid_2023_2026,2,ridge_raw_cn_search,2,0.391296687676333,0.6369728337297434,0.9303595085966959,0.7094137068819446,0.6182483533560735,0.5126984126984128,0.7048412698412698,0.9445238095238095,0.7955737783577691,1.266888149945007,4.169026215558897,196.0,3,2,0.5529100816373689,0.7077040203672186,29.22959796327814
post_covid_2023_2026,2,ridge_raw_cn_search,3,0.4006481461857901,0.6800236008835809,0.9479914893692166,0.691199746583028,0.5857061016911047,0.5389976880184958,0.6938664490684076,0.9465524275805793,0.9472899773147646,1.4836017144773244,4.096588072305578,196.0,3,2,0.6060270812377481,0.6611060109186992,33.889398908130076
post_covid_2023_2026,2,ridge_raw_cn_search,4,0.41323677270288844,0.7257284215281724,0.983177501437121,0.6507177729623019,0.5758340706852415,0.5347862684819207,0.7289379300248866,0.9270970575318401,1.1523901342477554,1.7242781860400787,4.170063203789048,196.0,3,2,0.6553341416918822,0.6305741550959504,36.94258449040496
post_covid_2023_2026,2,ridge_social_raw,1,0.42429968688409986,0.6804163244198366,0.9724588554725756,0.759121327088771,0.6930211312973659,0.40089043747580333,0.5968387980583102,0.9668542839274546,0.6810218467881901,1.1967353198727588,5.40814013869921,196.0,3,2,0.46643383945933486,0.9096674618975444,9.033253810245556
post_covid_2023_2026,2,ridge_social_raw,2,0.5249496091888974,0.8763893283223365,1.1422081634489005,0.6875252657390803,0.6343645148834026,0.4423809523809524,0.567936507936508,0.9012698412698413,0.9654328725985163,1.457409400399543,4.868625867903919,196.0,3,2,0.5529100816373689,0.9494303443234924,5.056965567650762
post_covid_2023_2026,2,ridge_social_raw,3,0.5770418426332576,0.9742968376290403,1.2221416372804332,0.665631388806631,0.5851023807536464,0.4618608051135591,0.5714589283285734,0.8076210390316878,1.1184518686934022,1.6947371187420004,4.310303269978109,196.0,3,2,0.6060270812377481,0.9521717106349586,4.782828936504135
post_covid_2023_2026,2,ridge_social_raw,4,0.588488978489274,1.0177297233661846,1.2555729885801232,0.6254555139211092,0.5708756820940406,0.4696969696969697,0.5861696676914069,0.8067266871614698,1.2916211735702172,1.857018099336961,4.371484884158739,196.0,3,2,0.6553341416918822,0.8979983508412465,10.200164915875353
