country,region,official_delay_weeks,model,horizon,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
USA,hhs2,0,bioepi_sgq_lstm_no_digital,2,370.0,0.21223918850924736,0.320268460891379,0.6351973773669921,0.8734366288114768,0.9296289254871859,0.5594594594594594,0.7675675675675676,0.8945945945945946,0.4059078244010026,0.9083071931713795,1.4811085413909508
USA,hhs2,0,bioepi_sgq_lstm_no_digital,3,370.0,0.28426258630334,0.40933923272139455,0.8284218466022428,0.779039463381891,0.8837901210657768,0.5297297297297298,0.7702702702702703,0.8702702702702703,0.48190934922530815,1.1318149480688708,1.8383181629113667
USA,hhs2,0,bioepi_sgq_lstm_no_digital,4,370.0,0.342612415616769,0.4795845571449945,0.9580609051549215,0.6984337860738111,0.8289042839434003,0.5594594594594594,0.7702702702702703,0.8513513513513513,0.6306280640612845,1.3286853276527313,1.947179088153308
USA,hhs2,0,persistence,1,370.0,0.1505505619702575,0.21221887440502182,0.3942815624963499,0.9533118515603008,0.9700579417100356,0.5756756756756757,0.827027027027027,0.9324324324324325,0.2729350291224646,0.7341484419043938,1.4956609299041905
USA,hhs2,0,persistence,2,370.0,0.26116875239917986,0.3641316309919249,0.7023627805981029,0.8516383626721397,0.9289073045170605,0.5432432432432432,0.8243243243243243,0.9243243243243243,0.4027557721592675,1.1429508853599712,2.340587339235843
USA,hhs2,0,persistence,3,370.0,0.35289621745635646,0.4963979606741917,0.9355091910607095,0.7364048678938515,0.8705941231481958,0.572972972972973,0.8135135135135135,0.9243243243243243,0.5818300691977105,1.5399792684769944,2.9072342377457447
USA,hhs2,0,persistence,4,370.0,0.41656105991735953,0.6038490488376532,1.1031299031788937,0.6315485104553431,0.8041467145931022,0.5513513513513514,0.8027027027027027,0.9243243243243243,0.6625194906338071,1.7859727092517739,3.3291413780583947
USA,hhs3,0,bioepi_safe_lstm_common_scale,1,370.0,0.10100988326522313,0.1679729629640101,0.3056344569227022,0.9691296405295308,0.9859622688890981,0.5405405405405406,0.8351351351351352,0.9513513513513514,0.2424970721442636,0.5414733201451153,1.1852562434119118
USA,hhs3,0,bioepi_safe_lstm_common_scale,2,370.0,0.17420894581207177,0.2847429123299888,0.5123746344697753,0.911140661685073,0.9468184771452143,0.5621621621621622,0.7810810810810811,0.927027027027027,0.3658120805833631,0.7897658652723469,1.7190729827629292
USA,hhs3,0,bioepi_safe_lstm_common_scale,3,370.0,0.22422309153661568,0.36811500724915175,0.63275974653575,0.8636266600228077,0.9010751465422426,0.4918918918918919,0.7405405405405405,0.918918918918919,0.4632320844225199,1.027574231833317,2.050505116644762
USA,hhs3,0,bioepi_safe_lstm_common_scale,4,370.0,0.2653140694847808,0.43195094471698936,0.7175592487776109,0.8220781433674306,0.8624982750155322,0.5351351351351351,0.754054054054054,0.9135135135135135,0.5885652601020276,1.3580997798577097,2.3181408321233943
USA,hhs3,0,bioepi_sgq_lstm_no_digital,1,370.0,0.10091982863040078,0.16847683489846801,0.3050744038150373,0.9690638171902795,0.9853133785945566,0.5513513513513514,0.8324324324324325,0.9459459459459459,0.24379379353279584,0.5409496380580399,1.1877023377947487
USA,hhs3,0,bioepi_sgq_lstm_no_digital,2,370.0,0.16927177004238456,0.2773789029710583,0.5044841186217282,0.9139945275579446,0.9554772180635043,0.5459459459459459,0.7648648648648648,0.9216216216216216,0.35502293624276315,0.7822792663805155,1.672290497141169
USA,hhs3,0,bioepi_sgq_lstm_no_digital,3,370.0,0.21832505764015536,0.3536634601960365,0.6248088234350542,0.8660333526636472,0.9195032518548396,0.4972972972972973,0.7351351351351352,0.9,0.4507008613310317,1.0038557041123528,1.936866605634503
USA,hhs3,0,bioepi_sgq_lstm_no_digital,4,370.0,0.25707623250561074,0.41545847929437224,0.7000172436484027,0.8297918215552197,0.878395021146977,0.5378378378378378,0.7189189189189189,0.8918918918918919,0.5571683546143117,1.2929756848749883,2.1220707990079206
