evaluation,official_delay_weeks,model,horizon,country,region,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,CHN,northern_provinces,62.0,0.3029243573206426,0.5225963300201342,0.7859789151782871,0.8337840550100518,0.7248863017585032,0.4838709677419355,0.7419354838709677,0.8870967741935484,0.6070365750681489,1.3373224131702337,2.2741639937604634
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,CHN,southern_provinces,62.0,0.2741620615868225,0.4925451686507435,0.7142415934839028,0.8230192617915267,0.7575057901831113,0.5,0.8709677419354839,0.9193548387096774,0.6571310662439155,1.69026583001705,2.258555136944756
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs1,67.0,0.4031166625515875,0.5662701902905329,1.0075870124169082,0.8607419155927525,0.960411844520712,0.3582089552238806,0.5671641791044776,0.7313432835820896,0.3802946673985545,0.7002250901351825,1.1673071220072346
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs10,67.0,0.2703029853290337,0.4302294553438952,0.701447256170192,0.8967710158569896,0.964522308244872,0.4029850746268656,0.5970149253731343,0.8805970149253731,0.3231620581460396,0.6215010921961497,1.49268707426025
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs2,67.0,0.2551652012715914,0.3868568097791663,0.7061634530250631,0.8858796669828163,0.954266102641871,0.4477611940298507,0.6268656716417911,0.8805970149253731,0.393532170665401,0.6669825924830041,1.2158230613639107
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs3,67.0,0.18592257369787,0.3239295954274173,0.5161673388515874,0.9024069423548708,0.960411844520712,0.4925373134328358,0.6417910447761194,0.8805970149253731,0.3929406388288533,0.6452286541030864,1.0763314147716134
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs4,67.0,0.2053602452555694,0.3375838740585269,0.5832955733239327,0.8856569359581309,0.9505946204804856,0.5373134328358209,0.6567164179104478,0.8507462686567164,0.399659274271389,0.6895987124939852,1.159402198094263
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs5,67.0,0.3487487170571075,0.5109997643300103,0.8389197668629876,0.8799628403291476,0.9547848990342406,0.3880597014925373,0.5223880597014925,0.6865671641791045,0.343419958480023,0.6061126640654481,1.1395706041924545
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs6,67.0,0.1708643819509552,0.2984119842011483,0.4756318965855945,0.8665931997844378,0.9322372096735574,0.5671641791044776,0.7910447761194029,0.9104477611940298,0.4573851286428316,0.7760529434206861,1.2812467799324534
temporal_external_2025_2026,0,bioepi_sgq_lstm_full_raw,2,USA,hhs7,67.0,0.2555389461987395,0.3771003583869773,0.6582000376458691,0.8601430937481055,0.9432516561577144,0.4626865671641791,0.582089552238806,0.835820895522388,0.2931314538596273,0.5348929250144407,1.01954689440769
