evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
temporal_external_2025_2026,0,bioepi_sgq_lstm_no_digital,4,0.385518679557791,0.625211569747516,1.0036242164159357,0.6486652776907026,0.7712584243470938,0.5392392874337987,0.6676295939656556,0.9325148451291927,0.7505009317042272,1.1781541182079958,3.632181466802223,196.0,3
temporal_external_2025_2026,0,gb_full_raw,1,0.23957909650376116,0.3508362348332408,0.588094671611677,0.9085658873590269,0.9082798012044323,0.4249719146204462,0.6512598298828439,0.9321136254212807,0.24248807745162348,0.5415086115921461,2.6027861323272465,196.0,3
temporal_external_2025_2026,0,gb_full_raw,2,0.29964826329400823,0.4283193993294776,0.6988288783127592,0.8521164558020894,0.8803137081319873,0.40105922002888783,0.6359332370406034,0.8841277483549992,0.24008594183008403,0.5939528496276468,3.0836709705481558,196.0,3
temporal_external_2025_2026,0,gb_full_raw,3,0.4102954083266562,0.5954258311349104,0.9120702668532733,0.7291522389785238,0.7982259624149309,0.35307334296260634,0.6173968865350666,0.8729738404750442,0.35172928700382994,0.7808079513346989,3.7197533519123827,196.0,3
temporal_external_2025_2026,0,gb_full_raw,4,0.45882635892560186,0.6990968968334516,1.0095506744433143,0.6971262300778207,0.7790815614578598,0.43050874658963245,0.6703578879794575,0.8460921200449366,0.5873598850921581,1.172895730755983,3.7378953867772924,196.0,3
temporal_external_2025_2026,0,persistence,1,0.20573674585383783,0.30397983752962054,0.5271862994274334,0.9177195430606755,0.9150025444218294,0.38019579521746105,0.7265286470871448,0.9317124057133687,0.1607741938379599,0.6920406111069014,2.416995503759372,196.0,3
temporal_external_2025_2026,0,persistence,2,0.3407671945119532,0.5123290390778286,0.8246509244864777,0.7989941385031533,0.8459931206046675,0.3652704220831327,0.67477130476649,0.9524153426416305,0.27350536911135404,0.9375186276816102,4.032818144658117,196.0,3
temporal_external_2025_2026,0,persistence,3,0.45211272479762615,0.675986734730401,1.0914045749287504,0.6347400000936457,0.7844152421835598,0.4025036109773712,0.6598459316321618,0.947038998555609,0.3747702101409445,1.1047988744046453,4.834775230731487,196.0,3
temporal_external_2025_2026,0,persistence,4,0.5405475717748068,0.8202139844799444,1.2848164938967412,0.4858022109313966,0.7131560207097106,0.3602952977050233,0.6391429947038999,0.9524153426416305,0.4216973546933702,1.3324893440338401,5.131296875957954,196.0,3
temporal_external_2025_2026,0,ridge_global_open,1,0.22076578347558198,0.35914038826039096,0.5752530835402586,0.9006075183686213,0.8617709884403245,0.4146204461563152,0.6703578879794575,0.9390948483389504,0.4085957312984068,0.7192542864979098,2.1601457094285603,196.0,3
temporal_external_2025_2026,0,ridge_global_open,2,0.41275185282097215,0.6726693254881625,0.9469555312164587,0.7507889990091184,0.764103164430333,0.434119723960841,0.6271866474081207,0.91478093403948,0.7661162617496277,1.218841431382173,3.7746789610532008,196.0,3
temporal_external_2025_2026,0,ridge_global_open,3,0.5104655367240254,0.857360575884072,1.123114364811076,0.6487505288268477,0.6846741063075594,0.4709516931471674,0.5625100304926978,0.814476007061467,1.0771195165875411,1.5272575819310255,4.221269893989234,196.0,3
temporal_external_2025_2026,0,ridge_global_open,4,0.5438715384563385,0.9379085914698195,1.1865473118579835,0.5786125263163352,0.6494177034243401,0.4398972877547745,0.5521585620285668,0.8202535708554004,1.222045636316187,1.6824421799701899,4.2607413955552405,196.0,3
temporal_external_2025_2026,0,ridge_google_wiki,1,0.21670979687341144,0.3495226631679105,0.5730017623689221,0.901697449334196,0.8642452481577799,0.4693468143155192,0.7002086342481143,0.9490450970951693,0.40727066129622386,0.7193856567152398,2.216450118714376,196.0,3
temporal_external_2025_2026,0,ridge_google_wiki,2,0.3605594381190998,0.596562690559105,0.8738133914131825,0.7673060847459284,0.7728295857994235,0.4689455946076071,0.7067886374578719,0.91478093403948,0.7645586653108944,1.2181168987280226,3.8222416400693393,196.0,3
temporal_external_2025_2026,0,ridge_google_wiki,3,0.4181871414735621,0.7306566437527051,0.9831776450087956,0.6821497764663486,0.70127559086339,0.48587706628149574,0.6222115230300113,0.8990531214893275,1.0380815583443934,1.528309832154567,4.307802894069724,196.0,3
temporal_external_2025_2026,0,ridge_google_wiki,4,0.45270203627103883,0.8198525393338177,1.0537493709074213,0.6137036861517124,0.665806348434583,0.46974803402343124,0.6168351789439898,0.9048306852832612,1.233424701881915,1.7019507207406452,4.295750522773811,196.0,3
temporal_external_2025_2026,0,ridge_no_digital,1,0.1876958019219599,0.3025382094084427,0.5002440104571109,0.9266342210444277,0.8809426977131872,0.4735194992778045,0.7858289199165464,0.9739207189857165,0.34529628175183685,0.7032990024636364,2.3793117133990305,196.0,3
temporal_external_2025_2026,0,ridge_no_digital,2,0.3157879338334845,0.5241041309224432,0.7695293849229192,0.8205700929965735,0.7884211650103472,0.4705504734392553,0.7531696356925052,0.9309099662975445,0.7100970235314065,1.1756632906182973,3.8231096150681245,196.0,3
temporal_external_2025_2026,0,ridge_no_digital,3,0.3873868691405977,0.676269757398727,0.9419948757320896,0.7009074007905262,0.7312122274807501,0.4759268175252768,0.7307013320494303,0.9313111860054567,0.9537070924875141,1.4754106603040056,4.349334005059595,196.0,3
temporal_external_2025_2026,0,ridge_no_digital,4,0.4364184749276829,0.7843451081197622,1.0358786653740826,0.6123681924254186,0.6903206639454442,0.4610014443909485,0.6582410528005135,0.9155833734553042,1.1702234357548196,1.6466449529402905,4.373230905266679,196.0,3
temporal_external_2025_2026,0,ridge_raw_cn_search,1,0.17718157573083526,0.2743087854394435,0.47626386870436654,0.9310604353018332,0.8956834543394363,0.5272829401380196,0.7750762317445034,0.9739207189857165,0.32523304173473744,0.6488809532421819,2.5282095755393406,196.0,3
temporal_external_2025_2026,0,ridge_raw_cn_search,2,0.28800290605957196,0.46573996466539064,0.7106583653616227,0.8410956779135788,0.8334325186720483,0.5243139142994704,0.7908040442946557,0.9416626544695875,0.6602494455916744,1.076869918862907,3.70854898061658,196.0,3
temporal_external_2025_2026,0,ridge_raw_cn_search,3,0.3630103255471336,0.6116738229003426,0.8842187005738132,0.7151534571253251,0.7768531692671488,0.5028085379553844,0.7414540202214733,0.9313111860054567,0.8946343321327442,1.3250984085718993,4.117562059986939,196.0,3
temporal_external_2025_2026,0,ridge_raw_cn_search,4,0.4105375198460823,0.7114424023187201,0.9729759385515876,0.625475599251427,0.7024008177999415,0.5147648852511636,0.7120044936607286,0.9370887497993902,1.1829338151633977,1.5852951140196605,4.2558343113807195,196.0,3
temporal_external_2025_2026,0,ridge_social_raw,1,0.20416328625618396,0.3388629864058936,0.5242866828126397,0.9259869047663504,0.889053752702012,0.3732145722997913,0.7336703578879794,0.9693468143155192,0.37409032089553856,0.7896289679374923,2.545998640538607,196.0,3
temporal_external_2025_2026,0,ridge_social_raw,2,0.3751321814103136,0.6441713474421822,0.8578399458342524,0.8221076671006665,0.8145239081102568,0.3909484833895041,0.6693949606804687,0.9317124057133688,0.7610781729068744,1.2361903057424581,3.917529160224447,196.0,3
temporal_external_2025_2026,0,ridge_social_raw,3,0.5015467303079489,0.8645853985980358,1.11057790882784,0.6780366574985397,0.7429539292927267,0.3859733590113947,0.5993419996790242,0.8343765045739047,0.982409564180784,1.497035967152673,4.242216970451316,196.0,3
temporal_external_2025_2026,0,ridge_social_raw,4,0.5611840840129237,0.9769746306464643,1.2159776335535957,0.5819468266048754,0.698242684760444,0.4124538597335901,0.5557695393997754,0.82522869523351,1.2620587530386445,1.7717619969751333,4.356300571870048,196.0,3
temporal_external_2025_2026,0,seasonal_naive,1,0.4881276907179582,0.81197170697746,1.2195319711984975,0.4243207479904041,0.7068564841290681,0.5662814957470711,0.8843684801797465,0.9796982827796502,1.2478178558424609,3.815243234366735,5.811709467346502,196.0,3
temporal_external_2025_2026,0,seasonal_naive,2,0.4810936696348009,0.792400940777663,1.2032372319390452,0.4207332491577284,0.7133769467299698,0.5770341839191141,0.8843684801797465,0.9796982827796502,1.2438421726102886,3.7906973510502184,5.800854470953815,196.0,3
temporal_external_2025_2026,0,seasonal_naive,3,0.4765842428670526,0.780936873404097,1.194430585086965,0.4022355682594927,0.7148298049953062,0.5716578398330926,0.8843684801797465,0.9796982827796502,1.2277089170486517,3.7882726256476964,5.788642720169992,196.0,3
temporal_external_2025_2026,0,seasonal_naive,4,0.4756799038535385,0.7798019489054742,1.1947433594209718,0.38867939023063364,0.7156830180764907,0.576632964211202,0.8843684801797465,0.9796982827796502,1.2149634714402129,3.7806543611141237,5.774360094559596,196.0,3
temporal_external_2025_2026,1,bioepi_safe_lstm_common_scale,1,0.25103063686182964,0.42219387472246,0.6871829175959464,0.8608669543598286,0.88285421690501,0.5732627186647409,0.7932113625421281,0.9187931311186005,0.5543394186142788,0.9823025633910731,2.0049894489972697,196.0,3
temporal_external_2025_2026,1,bioepi_safe_lstm_common_scale,2,0.32271619552269637,0.5501230014051335,0.8602884251601305,0.7757086283326516,0.8498422563580741,0.4813031616112983,0.7488364628470551,0.9394960680468625,0.7229240138962559,1.243162527866373,2.6519918223606793,196.0,3
temporal_external_2025_2026,1,bioepi_safe_lstm_common_scale,3,0.3734855741118708,0.6355852736720663,0.9871140988539896,0.6877044528118145,0.8370309830886454,0.5392392874337987,0.7235596212485959,0.9225645963729739,0.7902114347653422,1.3981343264602086,3.294655844897211,196.0,3
temporal_external_2025_2026,1,bioepi_safe_lstm_common_scale,4,0.4171100216096563,0.714563887358726,1.0771180587258844,0.5984762614956881,0.7690707438952958,0.5127587867116032,0.7028566843203338,0.9428663135933237,0.9847144548909993,1.481627958129441,4.211321740774168,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_full_raw,1,0.26924901631180603,0.4321178974312882,0.6981054749505556,0.8499998864644575,0.8557574987786062,0.3889423848499438,0.6805488685604236,0.8740170117156154,0.4166515016224332,0.8601342400111592,1.5306564935835885,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_full_raw,2,0.34591926992422367,0.5691824022182799,0.9076685302590359,0.7388813774826156,0.8229167265155293,0.4084416626544696,0.6929064355641149,0.8823623816401861,0.535409278802565,1.1817366093995019,1.9885490541554776,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_full_raw,3,0.3946240888073362,0.6309818172861994,1.0284082927612717,0.6335035983637297,0.7829359790489993,0.38236238164018616,0.6917027764403788,0.9018616594447119,0.6468948002736874,1.224489039792768,2.909178858218516,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_full_raw,4,0.4572862836567726,0.7185993410664718,1.1518565761289798,0.52226855794726,0.7510913845036882,0.42834216016690735,0.6730059380516771,0.9474402182635212,0.7306268580185642,1.376431705625788,4.421324271389628,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_no_digital,1,0.26654219012097324,0.4435521586242131,0.7052130353323326,0.8590336934669622,0.8590137206695513,0.5997432193869363,0.7973840475044134,0.878992136093725,0.6498146220972397,1.0664803949015647,1.625385319855745,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_no_digital,2,0.33881047423114047,0.5706312457593817,0.8820606767213587,0.773940400391473,0.8137394163187036,0.5342641630556892,0.7691381800674049,0.9096453217782058,0.8307657975446335,1.3033655648212348,2.3769839629362717,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_no_digital,3,0.39629454098066885,0.6883990345319845,1.028314070391206,0.6934970011687837,0.7845534301674789,0.5772749157438614,0.7446637778847697,0.9337185042529289,0.8852330619556629,1.4751317908697483,3.2334602795467435,196.0,3
temporal_external_2025_2026,1,bioepi_sgq_lstm_no_digital,4,0.44145205973313556,0.7653256512463941,1.1291794829002184,0.6009104627861811,0.7356729676957391,0.5342641630556892,0.7036591237361579,0.9536190017653667,1.072749267575264,1.5262208397177621,4.333403778916012,196.0,3
temporal_external_2025_2026,1,gb_full_raw,1,0.3038313830864294,0.4285564920590524,0.7208401059413555,0.8477491443807906,0.879321033046555,0.42577435403627023,0.6238164018616594,0.8787514042689777,0.23945414292638692,0.5904261288843292,2.4970364193608066,196.0,3
temporal_external_2025_2026,1,gb_full_raw,2,0.3673520563088899,0.5230181164669879,0.8376840248348744,0.7986329337282082,0.8635985861445207,0.4138180067404911,0.6305568929545818,0.8576472476328038,0.326763707774346,0.7259643748255548,3.073394956643885,196.0,3
temporal_external_2025_2026,1,gb_full_raw,3,0.40248142900908207,0.5876272314975769,0.906877580007206,0.7241789658269507,0.7823317382186458,0.41935483870967744,0.7006098539560264,0.8667950569731985,0.3818626143157042,1.0192916944447272,3.5394936151680874,196.0,3
temporal_external_2025_2026,1,gb_full_raw,4,0.43997643544016746,0.6785781756771829,0.9736519657986896,0.6749495185912867,0.7607855318422739,0.5162895201412293,0.675333012357567,0.8717701813513079,0.7106567007030824,1.2638268297829012,3.87819119667277,196.0,3
temporal_external_2025_2026,1,persistence,1,0.35504733046734405,0.5343307360569552,0.8467550560145449,0.7956890711390058,0.8490040991700578,0.3598940779971112,0.6594447119242498,0.9416626544695875,0.2735183295454553,0.943489032446903,4.0574327946362985,196.0,3
temporal_external_2025_2026,1,persistence,2,0.46416032118563777,0.6952454769680209,1.108105938277146,0.6415623826773386,0.7891945254748537,0.3917509228053282,0.6441181190820093,0.947038998555609,0.3747871868227395,1.1101320841698552,4.877069721756915,196.0,3
temporal_external_2025_2026,1,persistence,3,0.5524271875417778,0.8390519074210895,1.3032801983623372,0.48960265087630445,0.7175894402194386,0.3549189536190018,0.6341678703257904,0.9524153426416305,0.4217761834081683,1.3384020132283168,5.174945901116237,196.0,3
temporal_external_2025_2026,1,persistence,4,0.6228483672179549,0.9450789302057158,1.4588010446747448,0.35458644800562694,0.6223951825817323,0.35652383245064995,0.6242176215695715,0.9366875300914782,0.527555709673908,1.4762068929380854,5.486669460684422,196.0,3
temporal_external_2025_2026,1,ridge_global_open,1,0.3684207262434447,0.6119798084707313,0.8984028895268082,0.752721677038443,0.7685596084364841,0.44447119242497185,0.7050232707430588,0.88115872251645,0.772599164840368,1.2772600769429168,2.990787191070013,196.0,3
temporal_external_2025_2026,1,ridge_global_open,2,0.5123364512409594,0.845158985407802,1.165486626308008,0.6199343334816034,0.7195164881839635,0.44984753651099346,0.5881880917990692,0.8688011555127587,1.0574442462285971,1.4437491946363528,4.219152756007754,196.0,3
temporal_external_2025_2026,1,ridge_global_open,3,0.5899317410473968,0.9768708094986062,1.2780978166211687,0.5384351194029661,0.6557924053426938,0.4506499759268175,0.5836141871288718,0.7999518536350506,1.1983676201866198,1.646281783044568,4.324209972539753,196.0,3
temporal_external_2025_2026,1,ridge_global_open,4,0.5924723078794065,1.0048240510047537,1.2819722772043243,0.5172117491409401,0.6201559777995466,0.45522388059701496,0.5732627186647408,0.8103033220991814,1.3062611953891907,1.769384908858294,4.337217218104732,196.0,3
temporal_external_2025_2026,1,ridge_google_wiki,1,0.3488468366422435,0.5833115575446358,0.8756680293835273,0.759282650154014,0.7761553197196404,0.4544214411811908,0.7696998876584819,0.9060343444069973,0.7697878959070109,1.277042364949811,3.0796520992923355,196.0,3
temporal_external_2025_2026,1,ridge_google_wiki,2,0.44072340511821406,0.7450147815078424,1.057703342773306,0.6455907529121108,0.7300653481621474,0.4846734071577596,0.6528647087144921,0.8887016530251967,1.0519192835225029,1.4495706884165258,4.279042472664444,196.0,3
temporal_external_2025_2026,1,ridge_google_wiki,3,0.4693656440986684,0.8213345846838135,1.1010624023322315,0.580504893479523,0.6861885529469186,0.4854758465735837,0.6482908040442946,0.8895040924410207,1.1818786886153643,1.6476709813762414,4.394814834212369,196.0,3
temporal_external_2025_2026,1,ridge_google_wiki,4,0.4767994708220577,0.862591453261647,1.1121111519064772,0.561698097245186,0.6497938845226158,0.4900497512437811,0.6180388380677259,0.8998555609051516,1.322842243883109,1.7764021660068725,4.371253130805172,196.0,3
temporal_external_2025_2026,1,ridge_no_digital,1,0.320581328309981,0.5291514547263758,0.7809226060776413,0.8214182374424389,0.8050478681297607,0.4460760712566201,0.7497993901460439,0.9155833734553042,0.6554594185972618,1.1695419089288188,3.7592926661288257,196.0,3
temporal_external_2025_2026,1,ridge_no_digital,2,0.4000246077773499,0.6769487084796887,0.9643489333263279,0.6959482150603767,0.7382192251120433,0.4763280372331889,0.6996469266570374,0.904429465575349,0.9186092312263883,1.445927211166338,4.352010647368689,196.0,3
temporal_external_2025_2026,1,ridge_no_digital,3,0.44496056456921407,0.780278694485411,1.0471173396361084,0.6079200007671618,0.6976636008550704,0.456026320012839,0.6789439897287756,0.8994543411972397,1.1160649840892516,1.629241140105476,4.386796916056728,196.0,3
temporal_external_2025_2026,1,ridge_no_digital,4,0.4562749652132843,0.8240001887690832,1.08276636940518,0.5694781616441468,0.6907670250963748,0.4974321938693629,0.6648210560102713,0.9205584978334135,1.2664083614697663,1.7734405776772773,4.403350144841954,196.0,3
temporal_external_2025_2026,1,ridge_raw_cn_search,1,0.283761318016534,0.443981494137715,0.7084553002048919,0.8446959009035121,0.8489595412003236,0.47833413577274914,0.7605520783180869,0.9693468143155192,0.5229098610072068,0.9939237079064774,4.2463988345605665,196.0,3
temporal_external_2025_2026,1,ridge_raw_cn_search,2,0.350725137405905,0.5664965085862536,0.8624600568304447,0.7468148574179648,0.8005820274904055,0.519338789921361,0.7211523030011234,0.9581929064355642,0.7819171987367507,1.2196006390196876,4.16191155852973,196.0,3
temporal_external_2025_2026,1,ridge_raw_cn_search,3,0.3997113519001034,0.6751247409612672,0.9449405582530369,0.6583988588120472,0.7568029120349818,0.5151661049590756,0.7112020542449046,0.9263360616273472,0.9888597098719889,1.4441248544798535,4.093296427346229,196.0,3
temporal_external_2025_2026,1,ridge_raw_cn_search,4,0.42087494602846376,0.7317289476057676,0.9965768381923675,0.6010283158471569,0.7130217074231798,0.5511956347295779,0.7024554646124218,0.9581929064355642,1.1927108308094188,1.6831017677643512,4.224733690371939,196.0,3
temporal_external_2025_2026,1,ridge_social_raw,1,0.35484463935732036,0.5823228199071269,0.8174744401820334,0.8247561398346513,0.8327710456351247,0.3714492055849783,0.6287915262397689,0.9751243781094527,0.6259725199210592,1.1757974644788236,4.657740226067919,196.0,3
temporal_external_2025_2026,1,ridge_social_raw,2,0.4810354173020847,0.80355837170699,1.0743309136460406,0.70465695782146,0.7773922727935104,0.42160166907398494,0.5786390627507623,0.9046701974000962,0.8774751707262256,1.3670435173956648,4.735345026397812,196.0,3
temporal_external_2025_2026,1,ridge_social_raw,3,0.5928338252735841,0.9869921484113352,1.2498200208789738,0.5954977786265777,0.7130213570805474,0.4228053281977211,0.5533622211523029,0.7688974482426577,1.1457809387429632,1.5937419792791585,4.254809434739982,196.0,3
temporal_external_2025_2026,1,ridge_social_raw,4,0.6145039121404374,1.0494294966365476,1.306687103053128,0.5409442399491204,0.6829865819020698,0.44310704541807094,0.5557695393997754,0.8053281977210721,1.345161296725175,1.8521015074932736,4.414035310931418,196.0,3
temporal_external_2025_2026,1,seasonal_naive,1,0.489735540345085,0.8180711324690023,1.2240671580801026,0.4238415715964537,0.7086699947926474,0.5662814957470711,0.8843684801797465,0.9796982827796502,1.2446272970785073,3.803035178881924,5.829670800027514,196.0,3
temporal_external_2025_2026,1,seasonal_naive,2,0.48255454386652435,0.7978779865144193,1.208211575394362,0.4197799004514182,0.7160487173445839,0.5666827154549832,0.8843684801797465,0.9796982827796502,1.236541988647357,3.8016798133419676,5.816207235550801,196.0,3
temporal_external_2025_2026,1,seasonal_naive,3,0.4790706342754662,0.7879805641969817,1.2010174193408085,0.4002880183747455,0.7141917018358331,0.5662814957470711,0.8843684801797465,0.9796982827796502,1.2234376267451041,3.7981527048901627,5.804526590699076,196.0,3
temporal_external_2025_2026,1,seasonal_naive,4,0.4799070215070998,0.7891679599049835,1.2065812919780865,0.38490196639788915,0.7152110901766099,0.576632964211202,0.8843684801797465,0.9796982827796502,1.2194489001278235,3.7913838910354856,5.786706031314993,196.0,3
temporal_external_2025_2026,2,bioepi_safe_lstm_common_scale,1,0.3164961459306958,0.5398866890778524,0.8516950560896231,0.7791507774398729,0.8581745666552966,0.5219065960519981,0.7376825549670999,0.934922163376665,0.7351256222937653,1.2695745563555585,2.520057607827411,196.0,3
temporal_external_2025_2026,2,bioepi_safe_lstm_common_scale,2,0.3787275612915088,0.6335680381980168,0.9779018551985588,0.7013970659101277,0.8186099553522057,0.5756700369122131,0.7343123094206389,0.9353233830845772,0.9564420919447204,1.4637310414884463,3.141376265638542,196.0,3
temporal_external_2025_2026,2,bioepi_safe_lstm_common_scale,3,0.4176294866519097,0.7305106005452586,1.0824804645397168,0.6326211197461646,0.7893030712129026,0.5288878189696677,0.7380837746750121,0.9337185042529289,0.9598873576815001,1.6096336190042837,3.5992920208512023,196.0,3
temporal_external_2025_2026,2,bioepi_safe_lstm_common_scale,4,0.45286390750758954,0.7964980315040195,1.1564784578264575,0.5484897254616194,0.7508868134745529,0.5384368480179746,0.6978815599422243,0.9482426576793452,1.1585155326247258,1.646244588081356,4.402835538709064,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_full_raw,1,0.3479987960615388,0.5861692959109785,0.8880788613330847,0.7654125603136642,0.8266831917234573,0.4492858289199166,0.7235596212485959,0.8590916385812871,0.7149807350789752,1.1746620348365762,1.9943982742396267,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_full_raw,2,0.4061342683462787,0.6835202484376551,1.0202667897678117,0.6894833298416776,0.8127734326139651,0.4940619483229016,0.7438613384689456,0.8334135772749157,0.8226598620834163,1.4321494595593414,2.207282384066817,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_full_raw,3,0.43489866404846095,0.7411670591669705,1.1073321396342901,0.6048016116193782,0.7703530471478316,0.4857165783983309,0.7128069330765529,0.9233670357887979,1.0849996858539852,1.5043132433131952,3.272172645399355,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_full_raw,4,0.481534177511052,0.7986067878814923,1.1880688174532004,0.5272951017701245,0.7548737000502572,0.4857165783983309,0.7024554646124218,0.9420638741774997,1.0940679798694388,1.6111797481287653,4.494214630620582,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_no_digital,1,0.3457119990148722,0.5784741678511665,0.8936245639820521,0.7623693621844357,0.8213885987396085,0.5571336864066763,0.7526079281014284,0.8847696998876584,0.8083073054360956,1.3456859094332974,2.1076888973951458,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_no_digital,2,0.405947694696986,0.6709414699725538,1.0186135610442302,0.686340432369757,0.7945614516851958,0.6216498154389344,0.7591879313111859,0.8955223880597014,1.0794326091668207,1.5793097502575122,2.820607182851727,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_no_digital,3,0.4347977223557591,0.7711631222937237,1.1285830501682952,0.6193560617363795,0.7578339242978069,0.5243139142994704,0.7488364628470551,0.9444711924249719,1.0097991824879566,1.7218017791090918,3.4848710428823306,196.0,3
temporal_external_2025_2026,2,bioepi_sgq_lstm_no_digital,4,0.470677381059361,0.8255983536170269,1.1995401714953149,0.5410902453854566,0.706078840699174,0.5288878189696677,0.7181832771625741,0.9589953458513882,1.2024333135427392,1.6880575079084752,4.540112428201087,196.0,3
temporal_external_2025_2026,2,gb_full_raw,1,0.32195909537241924,0.4600140476389459,0.7680608499965306,0.8196212035308559,0.8864381612316051,0.45963729738404746,0.6502969025838549,0.9056331246990852,0.35039005838649784,0.7377235612882284,2.940944550793294,196.0,3
temporal_external_2025_2026,2,gb_full_raw,2,0.38521017421353476,0.5592123613830077,0.8694706602124581,0.7720020787404,0.8497392817096552,0.4478414379714331,0.6367356764564276,0.8534745626705185,0.3900390195165751,0.775496808030755,3.405009771024075,196.0,3
temporal_external_2025_2026,2,gb_full_raw,3,0.42749879266471175,0.6221634136622723,0.9357993943002804,0.711116041490092,0.7718697886578116,0.46910608249077196,0.654228855721393,0.8618199325950892,0.4859476119055699,0.955976963885349,3.7262550537518653,196.0,3
temporal_external_2025_2026,2,gb_full_raw,4,0.4702027216766567,0.70944616393604,1.0249997953659393,0.6412731792465891,0.7398674242068254,0.5403627026159525,0.675333012357567,0.8357406515808057,0.7540878954870941,1.2875318369955515,3.6989507348482054,196.0,3
temporal_external_2025_2026,2,persistence,1,0.48355072343031086,0.7222181625642213,1.13958829373177,0.6266171534048408,0.7867636607743052,0.3863745787193067,0.6337666506178783,0.936286310383566,0.3737296392811589,1.1196585794396288,4.8982599527875506,196.0,3
