evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,bioepi_safe_lstm_common_scale,1,CHN,101.0,0.2582164041136394,0.42003542797476545,0.7257039270366578,0.9077701724883848,0.9125733514829646,0.48514851485148514,0.8316831683168316,0.9504950495049505,0.4500938224766484,1.114056516901033,2.2005068500039315
rolling_window_cv,0,bioepi_safe_lstm_common_scale,1,JPN,101.0,0.09932650805591038,0.1774186387823455,0.2897097268329039,0.9634578694670358,0.9837390797903318,0.44554455445544555,0.7722772277227723,0.8811881188118812,0.1528241403182161,0.4284522950156902,0.6434122162837678
rolling_window_cv,0,bioepi_safe_lstm_common_scale,1,USA,101.0,0.06814175319498159,0.09658550247059439,0.1836755411422678,0.9687370328859316,0.988130460104834,0.7722772277227723,0.9900990099009901,1.0,0.23246923478797737,0.6903937704536628,1.5165425819254466
rolling_window_cv,0,bioepi_safe_lstm_common_scale,2,CHN,101.0,0.45765186961989035,0.7116253155355681,1.1707612402937233,0.7588416765244543,0.8079036657532679,0.33663366336633666,0.6732673267326733,1.0,0.6343538905914041,1.2998716713719738,9.522516753688917
rolling_window_cv,0,bioepi_safe_lstm_common_scale,2,JPN,101.0,0.1966444604698796,0.30112776163073207,0.4893013007133745,0.8980745235358707,0.9549912638322655,0.46534653465346537,0.594059405940594,0.7425742574257426,0.27083321144595657,0.4368278314695575,0.8019832097454215
rolling_window_cv,0,bioepi_safe_lstm_common_scale,2,USA,101.0,0.12486994662360251,0.1610430358339601,0.2923514777279966,0.923942388071896,0.9760163075131041,0.8118811881188119,0.9801980198019802,1.0,0.4238474220378463,1.3904674788262905,2.7524853643702825
rolling_window_cv,0,bioepi_safe_lstm_common_scale,3,CHN,101.0,0.5789997137235504,0.8640342661963073,1.4861858732260933,0.5819122341935439,0.7068916820233624,0.38613861386138615,0.7821782178217822,1.0,0.8475933562228388,2.0700586602349196,13.073581491906218
rolling_window_cv,0,bioepi_safe_lstm_common_scale,3,JPN,101.0,0.33056484943958486,0.4521747667425141,0.8177652625753354,0.745891341338725,0.9044612696563774,0.40594059405940597,0.5841584158415841,0.6633663366336634,0.25313094363954325,0.4774292357144686,0.7658505285079019
rolling_window_cv,0,bioepi_safe_lstm_common_scale,3,USA,101.0,0.15426746691646234,0.18692385208670048,0.32637765441124966,0.9078234128924081,0.9673150844496214,0.8712871287128713,0.9801980198019802,1.0,0.6209450182231162,1.7382032054150722,3.0934725886727596
rolling_window_cv,0,bioepi_safe_lstm_common_scale,4,CHN,101.0,0.6472508838399265,0.969278592724847,1.667641203915015,0.4464597055686643,0.5850750620780832,0.42574257425742573,0.8415841584158416,0.9900990099009901,0.9780566547502709,3.6080365280477835,12.555662926998128
rolling_window_cv,0,bioepi_safe_lstm_common_scale,4,JPN,101.0,0.47723371932248015,0.5820856724416977,1.2079975800798781,0.5522993248501865,0.8614479599911065,0.5148514851485149,0.6138613861386139,0.7128712871287128,0.34965269269928523,0.5094078478982431,1.0412604341363443
rolling_window_cv,0,bioepi_safe_lstm_common_scale,4,USA,101.0,0.1904015894696307,0.22335968405415477,0.3674875761926205,0.8991342053982022,0.9543156668608036,0.8415841584158416,1.0,1.0,0.6154310923407067,2.6898764909454336,3.436254785570226
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,1,CHN,101.0,0.2763757904012694,0.42454750013220244,0.7330532547034443,0.908551404134844,0.9025437928147471,0.39603960396039606,0.6039603960396039,0.8514851485148515,0.39193047773530193,0.7459813016681723,1.2457134284085483
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,1,JPN,101.0,0.10931663295079604,0.1973162081906573,0.30897546672484205,0.9589406757011417,0.97713453698311,0.46534653465346537,0.7623762376237624,0.8811881188118812,0.153891950767037,0.4149502632047512,0.6535341506099698
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,1,USA,101.0,0.06994259095992027,0.11697118306166203,0.18146198903382413,0.9703892183408471,0.9788468258590564,0.5247524752475248,0.8811881188118812,1.0,0.1670889867347503,0.4326227144835802,1.264749320963819
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,2,CHN,101.0,0.47104691331563237,0.6993851490932934,1.211938978120944,0.7452239440302919,0.8071872687055381,0.297029702970297,0.6039603960396039,0.9801980198019802,0.40745990839343177,0.9768878300353808,9.486939724685024
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,2,JPN,101.0,0.2214105126543731,0.31975406382935456,0.5053482568254485,0.8895854519067727,0.933725502012164,0.3465346534653465,0.5544554455445545,0.693069306930693,0.15667356529656817,0.3821581385854366,0.7202112680954559
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,2,USA,101.0,0.13204740487030267,0.17064078170518918,0.29481066923686955,0.9203557002217275,0.9700291205591146,0.6435643564356436,0.9603960396039604,1.0,0.31011481493514126,1.5041467826500887,2.4249458923460576
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,3,CHN,101.0,0.6121786874118889,0.8587307927364847,1.525355068585799,0.593747043790896,0.705785052437438,0.25742574257425743,0.5247524752475248,1.0,0.6135097756539241,1.1096659740312822,13.033948005083705
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,3,JPN,101.0,0.3196218778401603,0.4475842742733434,0.8264284763892121,0.7395417946964633,0.9025439448108351,0.4752475247524752,0.6237623762376238,0.7029702970297029,0.31167259987799045,0.5394471513572845,0.8434219878556436
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,3,USA,101.0,0.1658790530301836,0.23218740539806218,0.37744031326866545,0.8753965195552401,0.9528246942341293,0.6633663366336634,0.9504950495049505,0.9900990099009901,0.49576350231373567,1.542527432662406,2.7541092538293084
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,4,CHN,101.0,0.7126572219008654,1.056645858943806,1.805318113467709,0.42344075261729563,0.5761754304607566,0.37623762376237624,0.7821782178217822,0.9900990099009901,0.7433816233233056,2.8289627788987155,12.653862345480528
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,4,JPN,101.0,0.476847890166737,0.5796464112960551,1.1977593500605315,0.5531093378972488,0.8404446904644002,0.32673267326732675,0.5346534653465347,0.6336633663366337,0.20868914045560347,0.3913938835414383,0.7196214738277374
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,4,USA,101.0,0.2425211110914475,0.3398736230470536,0.534093275898697,0.8016745586076638,0.9088177052999418,0.6237623762376238,0.9702970297029703,0.9900990099009901,0.6524085625194052,2.6719764784082454,3.1717672724293258
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,1,CHN,101.0,0.283564549430771,0.42751809853535894,0.745178273292911,0.9069052393728698,0.9045706722668606,0.48514851485148514,0.7821782178217822,0.9108910891089109,0.43772254183495524,1.0834756094272875,1.5764523150954992
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,1,JPN,101.0,0.09932650805591038,0.1774186387823455,0.2897097268329039,0.9634578694670358,0.9837390797903318,0.44554455445544555,0.7722772277227723,0.8811881188118812,0.1528241403182161,0.4284522950156902,0.6434122162837678
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,1,USA,101.0,0.0690982415393627,0.09299350910375419,0.18238647273619102,0.9694483921334763,0.9908561444379731,0.7722772277227723,0.9900990099009901,1.0,0.24355039842021053,0.7268927535253928,1.5389030593146753
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,2,CHN,101.0,0.48541122702008643,0.7170751920749733,1.239396984848165,0.7452939103727132,0.8170187989215376,0.40594059405940597,0.6039603960396039,0.9801980198019802,0.6482395478874886,1.0118563958497593,9.178280803956293
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,2,JPN,101.0,0.19618355491916895,0.3005137302475487,0.48911419167981657,0.8960780202790224,0.9527198602213162,0.43564356435643564,0.5841584158415841,0.7425742574257426,0.25105034010436567,0.41862037737568397,0.7433869546696611
