evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
rolling_window_cv,0,persistence,4,0.5184767299511057,0.765672747652376,1.2643995587369536,0.5771553974464374,0.6890343638873124,0.5831683168316831,0.8999999999999999,0.995049504950495,0.9481977350881573,3.7193502159195613,8.450551265367853,1212.0,2
rolling_window_cv,0,ridge_global_open,1,0.7129702842968697,1.1584880868900946,1.358291864192829,0.7236463275555431,0.631744279474479,0.3445544554455446,0.5579207920792079,0.9896039603960396,0.6854654428011093,1.7536915286221888,5.2959893051181695,1212.0,2
rolling_window_cv,0,ridge_global_open,2,0.7332793171352054,1.1930268938299586,1.4604958779893367,0.5588546460778008,0.497683416643562,0.35247524752475246,0.601980198019802,0.9896039603960396,0.8523372018617159,2.1300919246824326,6.7685010129256264,1212.0,2
rolling_window_cv,0,ridge_global_open,3,0.7675511944020583,1.2751186717831424,1.6394334298388544,0.45137911963270005,0.4759723475945895,0.34405940594059403,0.7064356435643564,0.9831683168316832,0.8117416491755979,3.0253131833726528,7.14090497644365,1212.0,2
rolling_window_cv,0,ridge_global_open,4,1.0333913507761707,1.6984165709516852,2.0518387719692766,0.37747368527437697,0.43207107211126367,0.306930693069307,0.6099009900990099,0.9643564356435643,0.932375994852116,3.0716255313732006,6.855668031527036,1212.0,2
rolling_window_cv,0,ridge_google_wiki,1,0.7083432775167228,1.1449766664144494,1.3438241700447637,0.7247307185074167,0.6338024547832063,0.3455445544554456,0.5623762376237623,0.9891089108910891,0.6669406328983705,1.7649471033567607,5.29212327342158,1212.0,2
rolling_window_cv,0,ridge_google_wiki,2,0.7292692985851708,1.1824026810514887,1.4529564916203963,0.5667017745628498,0.5181509932762668,0.349009900990099,0.602970297029703,0.9886138613861386,0.823300381231526,2.146512557589295,6.739702034603616,1212.0,2
rolling_window_cv,0,ridge_google_wiki,3,0.7590950508625577,1.2598812208338437,1.6312201421892027,0.46222856664284934,0.5031169989305562,0.3376237623762376,0.7054455445544554,0.9831683168316832,0.7387214578185528,2.9458078733183415,7.118318909832421,1212.0,2
rolling_window_cv,0,ridge_google_wiki,4,1.0231042030986783,1.676418547593387,2.0430292774482024,0.383730081977142,0.45529868953558295,0.3282178217821782,0.6118811881188119,0.9663366336633663,0.8893927308023262,2.981317782075725,6.778922147923666,1212.0,2
rolling_window_cv,0,ridge_no_digital,1,0.45571389222124414,0.7392712140354288,0.9601990289268842,0.7671689584370447,0.7720932525332196,0.3569306930693069,0.6623762376237623,0.9965346534653465,0.5305513035410742,1.747160080264913,5.711169361981703,1212.0,2
