evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
temporal_external_2025_2026,0,bioepi_sgq_lstm_no_digital,3,0.30829291276871273,0.5121712479638331,0.8151159997538034,0.8068737535517255,0.8533828086534756,0.5712566201251805,0.7572701011073664,0.8725084256138662,0.8324442068247748,1.3467454670201608,2.268270415192669,794.0,2
temporal_external_2025_2026,0,bioepi_sgq_lstm_no_digital,4,0.36188413949773857,0.614021737695882,0.9520705995053598,0.738822632835112,0.8386271222845263,0.528093403948002,0.7714492055849784,0.8890707751564757,0.957002596391699,1.5542447813139626,2.817966160666396,794.0,2
temporal_external_2025_2026,0,gb_full_raw,1,0.2833004051187348,0.41519674314159816,0.7015059415476208,0.888072853905421,0.8778641492788515,0.4494102070293693,0.6847014925373134,0.8844487241213288,0.33797364383367423,0.8842193892121074,2.16781526589117,794.0,2
temporal_external_2025_2026,0,gb_full_raw,2,0.3565972278373485,0.534536711758755,0.8682830458953343,0.8081855564359411,0.8156048136503454,0.440743861338469,0.6851468464130959,0.8742898411169957,0.5013768132959193,1.1280994269439697,2.5126541671288267,794.0,2
temporal_external_2025_2026,0,gb_full_raw,3,0.4614250802083495,0.7083108259423497,1.072514847548784,0.6892741490727541,0.7407932916751125,0.3983269138180067,0.6713890226287915,0.8814516129032258,0.6033775162483389,1.2562060226667662,3.2728675317677967,794.0,2
temporal_external_2025_2026,0,gb_full_raw,4,0.5151208153411515,0.8155665691340122,1.1818379335083595,0.6775806126932492,0.7199861363818756,0.4086181993259509,0.6397207510832932,0.8357486759749639,0.7551217789086846,1.464612511641568,3.409304747526818,794.0,2
temporal_external_2025_2026,0,persistence,1,0.20578076322446093,0.3040568524922772,0.5033731226363226,0.9298496587522063,0.8997057666534769,0.48689215214251325,0.7079802599903707,0.9111579200770341,0.25941586733512123,0.6117561377461576,2.062276262646099,794.0,2
temporal_external_2025_2026,0,persistence,2,0.3472363146985331,0.5181872464430989,0.8484542518264838,0.8021223411245504,0.815317521884463,0.4415021665864227,0.7051516610495907,0.8963769860375541,0.406691790199233,0.9715863802241311,3.2612802062307216,794.0,2
temporal_external_2025_2026,0,persistence,3,0.4562996904058594,0.6809243057211531,1.1077188806265106,0.6545803480068313,0.7656512812321247,0.4576311988444873,0.7051516610495907,0.9025036109773712,0.5589977746008568,1.2961853400229266,3.9935415071058022,794.0,2
temporal_external_2025_2026,0,persistence,4,0.5390260619823629,0.8056217004150454,1.3034143553711033,0.5151864981868044,0.697062743135974,0.44837506018295614,0.7121689937409725,0.8922002888781897,0.6305663510815464,1.6132949108818961,4.276565174788027,794.0,2
