evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
rolling_window_cv,0,persistence,2,0.3002025920715536,0.4189965958937954,0.7008398746226928,0.8407931383860144,0.8976880191029917,0.42574257425742573,0.7491749174917492,0.9801980198019802,0.37808206723865373,1.2467911980132809,5.764334504655863,303.0,3
rolling_window_cv,0,persistence,3,0.3961915953203743,0.568076052967204,0.9568466959321066,0.7092852565959434,0.8200682285730188,0.42574257425742573,0.7557755775577558,0.9834983498349835,0.5575736382446652,1.813680630955978,6.333486049772097,303.0,3
rolling_window_cv,0,persistence,4,0.4907845809437444,0.7187286370187579,1.2173603512129645,0.5602625287340516,0.7388016736845655,0.37293729372937295,0.7656765676567657,0.9801980198019802,0.5311845380980565,2.372533989655839,6.655975039712643,303.0,3
rolling_window_cv,0,ridge_global_open,1,0.6207236746646753,0.9408661806139794,1.0809433035011398,0.8244726674468396,0.776941393978842,0.3036303630363036,0.4686468646864686,0.8580858085808581,0.47535625251844066,1.0119999656484053,3.75600913838732,303.0,3
rolling_window_cv,0,ridge_global_open,2,0.5701295848753014,0.9110091677048234,1.1207027872756083,0.6957959860429392,0.7038135299761037,0.42574257425742573,0.6336633663366337,0.9504950495049505,0.5997814765657634,1.6036950831922578,5.061209037670845,303.0,3
rolling_window_cv,0,ridge_global_open,3,0.6661707230862314,1.0929420213949488,1.4480133557394996,0.5360389433011904,0.6320750650096826,0.42244224422442245,0.6666666666666666,0.933993399339934,0.7464548227732878,2.1493608267956232,5.513163299049402,303.0,3
rolling_window_cv,0,ridge_global_open,4,0.8887442668475801,1.3980972571594732,1.7749639471419076,0.4761005638988422,0.6023980540837242,0.36963696369636967,0.5775577557755776,0.9405940594059405,0.6377801144260358,2.227922613879693,5.4294544937950455,303.0,3
rolling_window_cv,0,ridge_google_wiki,1,0.6133501712460325,0.925804992949593,1.0631720993751719,0.8267434545248732,0.7818530616161942,0.27392739273927397,0.4686468646864686,0.8580858085808581,0.4022631926765818,1.001197875178925,3.7241969090595135,303.0,3
rolling_window_cv,0,ridge_google_wiki,2,0.5665929466510885,0.8999240853390725,1.1106470689619135,0.7036324117073209,0.7209985425950126,0.42244224422442245,0.6369636963696369,0.9504950495049505,0.580141539375911,1.628608328276379,4.9312650774037365,303.0,3
rolling_window_cv,0,ridge_google_wiki,3,0.6593253075317715,1.0805166710879834,1.4396327181697843,0.5462387937189351,0.6564742108066152,0.36963696369636967,0.66996699669967,0.9306930693069306,0.6342366920432551,2.1630900252946113,5.3821998582891455,303.0,3
rolling_window_cv,0,ridge_google_wiki,4,0.8843128034867104,1.3872778005138866,1.7700933826109473,0.48329820939410434,0.62338427035241,0.37293729372937295,0.5742574257425742,0.9372937293729372,0.5972459289218081,2.2077550526463843,5.292875626740774,303.0,3
rolling_window_cv,0,ridge_no_digital,1,0.36993027406269124,0.5964940011834693,0.7565959204900174,0.8419174531934405,0.8387457728668627,0.3333333333333333,0.570957095709571,0.9141914191419142,0.415929833534582,1.0765037383359577,3.9929965710279443,303.0,3
rolling_window_cv,0,ridge_no_digital,2,0.5690771708898849,0.9526583263685767,1.2006840862176635,0.6603677958373462,0.7148050752635227,0.32673267326732675,0.6633663366336634,0.8712871287128713,0.6897836539770923,1.998117309252045,5.086919468318018,303.0,3
rolling_window_cv,0,ridge_no_digital,3,0.6604502680103805,1.1092057180884505,1.410014120933754,0.5497649242315346,0.6681529773155465,0.4521452145214521,0.6732673267326733,0.9405940594059405,0.9456717404634206,2.3007523887232106,5.290181809993204,303.0,3
rolling_window_cv,0,ridge_no_digital,4,0.8497431187009993,1.3785553200816365,1.755874784955475,0.48284207067414214,0.6697920744555974,0.4884488448844884,0.6402640264026402,0.9405940594059405,0.9668465779877494,2.425309325845652,5.20458552458842,303.0,3
rolling_window_cv,0,ridge_raw_cn_search,1,0.2774391008570907,0.44898734444328753,0.5861909061686084,0.9183329893245182,0.9015926260702832,0.3927392739273927,0.7095709570957096,0.9141914191419142,0.43399814148105414,1.3085072051347149,3.9328996886305116,303.0,3
rolling_window_cv,0,ridge_raw_cn_search,2,0.4177302727632915,0.6850134102484212,0.891922590000955,0.8196150372896825,0.8288877049844725,0.36963696369636967,0.7491749174917491,0.8712871287128713,0.6287460347133323,1.9343155024350682,4.9039208271814365,303.0,3
rolling_window_cv,0,ridge_raw_cn_search,3,0.41406060138961537,0.6323856332441402,0.9757888152767517,0.7059986069082772,0.7873350422641604,0.6864686468646864,0.8547854785478548,0.9438943894389439,1.2416605579307736,2.495904746600979,5.84269533925017,303.0,3
rolling_window_cv,0,ridge_raw_cn_search,4,0.48086322224060135,0.7220759823724746,1.2062537358874883,0.6052888493484966,0.7626577112687704,0.7194719471947195,0.8547854785478548,0.9438943894389439,1.2820274605657922,2.7071705693218533,5.6634011230716075,303.0,3
rolling_window_cv,0,ridge_social_raw,1,0.30844459520822953,0.5336743817243548,0.6807251731288443,0.9072849177632278,0.8930430019012782,0.5313531353135313,0.7590759075907592,0.9108910891089108,0.9600042447135065,1.9074080913845475,3.557985097814802,303.0,3
rolling_window_cv,0,ridge_social_raw,2,0.45558255750950366,0.7839911017976117,1.0225830758576444,0.7596610075151121,0.778885192799224,0.46204620462046203,0.8118811881188118,0.8712871287128713,1.1617810231756527,2.656747680750781,5.24897349700227,303.0,3
rolling_window_cv,0,ridge_social_raw,3,0.4879161144703598,0.7735476023776156,1.16940846718905,0.609702485814723,0.6890316815878333,0.6468646864686468,0.8448844884488449,0.9438943894389439,1.3219722226885955,2.897185618711642,5.801835862255601,303.0,3
rolling_window_cv,0,ridge_social_raw,4,0.5309673800503596,0.7917135994703148,1.3129174111959132,0.5232239431685338,0.6628865828223074,0.712871287128713,0.8415841584158416,0.9504950495049505,1.3433976260485636,2.972701333696198,5.697191799373765,303.0,3
rolling_window_cv,0,seasonal_naive,1,0.7782841395584955,1.1566146985474528,1.579601636694715,0.22661057877672944,0.16779744060374022,0.3432343234323432,0.5841584158415841,0.9042904290429042,0.6938968399102641,2.282694015638112,5.929947278765693,303.0,3
rolling_window_cv,0,seasonal_naive,2,0.7848655738906037,1.1703723224338491,1.5916288467157742,0.2413850441244476,0.17975091524877848,0.33663366336633666,0.5808580858085809,0.9042904290429042,0.680887168185221,2.2978443608895804,5.953726962491085,303.0,3
rolling_window_cv,0,seasonal_naive,3,0.7926571527830903,1.1800345689743357,1.6020442341266683,0.27772937371891887,0.19668654394151722,0.33993399339933994,0.5808580858085809,0.9009900990099009,0.6951131242828894,2.3079800973201015,5.979711132618308,303.0,3
rolling_window_cv,0,seasonal_naive,4,0.8095497828243969,1.196732547036676,1.6362481016818655,0.3199151215971959,0.21312313858850507,0.33663366336633666,0.5775577557755776,0.9009900990099009,0.6909487867136358,2.3184881972379334,6.010447562455113,303.0,3
