evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,3,USA,1010.0,0.17767914491987993,0.23151262110648793,0.39684610654383246,0.8796570240334972,0.9332961538706799,0.7594059405940594,0.9861386138613861,1.0,0.5617546431433806,2.02654937499375,3.936165272801629
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,4,CHN,202.0,0.7232894217087094,1.0792146095640651,1.8741048914004717,0.4321216458239037,0.5732389398340956,0.3811881188118812,0.8267326732673267,0.9851485148514851,0.876437681655348,3.826977709820049,12.02791888636947
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,4,USA,1010.0,0.22065975394946546,0.2708414910640749,0.47039638013435864,0.8540397511434381,0.9109579958357565,0.7950495049504951,0.9910891089108911,1.0,0.7641081686900713,2.6497932772274746,4.340758405332033
rolling_window_cv,0,gb_full_raw,1,CHN,202.0,0.5319640694854206,0.8866573450089945,1.1438081979880101,0.8277199353409874,0.8676469103191665,0.3118811881188119,0.8811881188118812,1.0,0.932851180904713,3.528211803558077,10.230670404311923
rolling_window_cv,0,gb_full_raw,1,USA,1010.0,0.19546221626455582,0.2772732504371952,0.4217338589384737,0.8997432001095974,0.9563341330693451,0.7792079207920792,0.9801980198019802,0.998019801980198,0.7273954206360956,2.1944744202078508,3.1849315704396757
rolling_window_cv,0,gb_full_raw,2,CHN,202.0,0.7574839283510519,1.3789740735977298,1.5838344448835509,0.6515492394646357,0.7603994579661594,0.16831683168316833,0.8910891089108911,0.995049504950495,1.102495917670326,4.907932494524615,10.228989201535796
rolling_window_cv,0,gb_full_raw,2,USA,1010.0,0.2330956756475287,0.33733956033724827,0.5212307820878661,0.8127329404602192,0.913718932951085,0.7663366336633664,0.9712871287128713,0.996039603960396,0.8629527446458837,2.4264635857216725,3.681988203690928
rolling_window_cv,0,gb_full_raw,3,CHN,202.0,0.718345235462493,1.2457959609807325,1.6028942070184315,0.4516795773004958,0.49449167396033067,0.4207920792079208,0.7970297029702971,1.0,1.646434902865245,3.7952944682506784,12.40174874351633
rolling_window_cv,0,gb_full_raw,3,USA,1010.0,0.2515492158013799,0.36447497279969227,0.5859815984846425,0.7462899724031528,0.8602344208131134,0.7207920792079208,0.9772277227722772,0.998019801980198,0.8688998879146025,2.656908634060887,3.782817104753688
rolling_window_cv,0,gb_full_raw,4,CHN,202.0,0.7807973563714198,1.4064002219738057,1.7562622350884847,0.30686132702461216,0.555246921550983,0.5594059405940595,0.8910891089108911,0.9900990099009901,2.6082270536427843,4.943532697489706,12.332255045508957
